transaction_id,event_id,timestamp,booth_id,item,item_category,price,quantity,payment_type
TX001070,EVT0003,3/1/25 19:12,BTH014,Pretzel,Snack,7,3,Cash
TX001071,EVT0003,3/1/25 20:08,BTH001,Sliders,Food,14,1,Cash
TX001072,EVT0003,3/1/25 20:22,BTH008,Kombucha,Drink,12,2,Card
TX001073,EVT0003,3/1/25 19:21,BTH014,Mocktail,Drink,8,1,Cash
TX001074,EVT0003,3/1/25 20:28,BTH009,Soft Drink,Drink,4,1,Cash
TX001075,EVT0003,3/1/25 18:27,BTH011,Nachos,Snack,9,1,Cash
TX001076,EVT0003,3/1/25 18:43,BTH012,Nachos,Snack,9,1,Cash
TX001077,EVT0003,3/1/25 21:08,BTH003,Energy Drink,Drink,5,1,Card
TX001078,EVT0003,3/1/25 19:19,BTH001,Sliders,Food,14,1,Card
TX001079,EVT0003,3/1/25 21:27,BTH001,Popcorn,Snack,6,2,Cash
TX001080,EVT0003,3/1/25 18:25,BTH009,Mocktail,Drink,8,1,Cash
TX001081,EVT0003,3/1/25 18:25,BTH013,Mocktail,Drink,9,2,Cash
TX001082,EVT0003,3/1/25 19:18,BTH012,Sliders,Food,14,1,Cash
TX001083,EVT0003,3/1/25 20:39,BTH009,Soft Drink,Drink,4,3,Card
TX001084,EVT0003,3/1/25 18:10,BTH002,Sliders,Food,14,1,Cash
TX001085,EVT0003,3/1/25 19:51,BTH014,Soft Drink,Drink,4,1,Cash
TX001086,EVT0003,3/1/25 20:56,BTH014,Soft Drink,Drink,4,2,Card
TX001087,EVT0003,3/1/25 20:49,BTH008,Kombucha,Drink,6,2,Card
TX001088,EVT0003,3/1/25 21:19,BTH002,Nachos,Snack,9,2,Card
TX001089,EVT0003,3/1/25 19:53,BTH014,Popcorn,Snack,6,1,Card
TX001090,EVT0003,3/1/25 19:33,BTH005,Energy Drink,Drink,5,1,Cash
TX001091,EVT0003,3/1/25 19:20,BTH008,Kombucha,Drink,10,3,Card
TX001092,EVT0003,3/1/25 19:21,BTH004,Mocktail,Drink,8,2,Cash
TX001093,EVT0003,3/1/25 19:45,BTH010,Kombucha,Drink,6,1,Cash
TX001094,EVT0003,3/1/25 18:29,BTH010,Mocktail,Drink,9,2,Card
TX001095,EVT0003,3/1/25 19:44,BTH014,Mocktail,Drink,8,1,Card
TX001096,EVT0003,3/1/25 20:47,BTH010,Kombucha,Drink,12,3,Cash
TX001097,EVT0003,3/1/25 19:30,BTH005,Soft Drink,Drink,4,1,Card
TX001098,EVT0003,3/1/25 21:15,BTH012,Pretzel,Snack,7,2,Cash
TX001099,EVT0003,3/1/25 19:55,BTH010,Popcorn,Snack,6,2,Cash
TX001100,EVT0003,3/1/25 22:56,BTH015,Soft Drink,Drink,4,1,Card
TX001101,EVT0003,3/1/25 19:17,BTH013,Mocktail,Drink,9,1,Cash
TX001102,EVT0003,3/1/25 18:53,BTH005,Beer - IPA,Alcohol,12,1,Card
TX001103,EVT0003,3/1/25 18:43,BTH014,Kombucha,Drink,6,2,Card
TX001104,EVT0003,3/1/25 21:33,BTH003,Mocktail,Drink,8,2,Cash
TX001105,EVT0003,3/1/25 19:15,BTH013,Mocktail,Drink,8,3,Cash
TX001106,EVT0003,3/1/25 20:12,BTH003,Energy Drink,Drink,5,2,Cash
TX001107,EVT0003,3/1/25 20:35,BTH007,Beer - IPA,Alcohol,13,1,Cash
TX001108,EVT0003,3/1/25 19:38,BTH002,Energy Drink,Drink,5,2,Card
TX001109,EVT0003,3/1/25 21:49,BTH009,Nachos,Snack,9,2,Cash
TX001110,EVT0003,3/1/25 19:08,BTH015,Kombucha,Drink,6,2,Cash
TX001111,EVT0003,3/1/25 20:27,BTH008,Energy Drink,Drink,5,3,Cash
TX001112,EVT0003,3/1/25 18:42,BTH001,Sliders,Food,14,1,Card
TX001113,EVT0003,3/1/25 20:39,BTH008,Kombucha,Drink,6,2,Cash
TX001114,EVT0003,3/1/25 20:26,BTH013,Mocktail,Drink,10,1,Cash
TX001115,EVT0003,3/1/25 18:28,BTH007,Mocktail,Drink,8,1,Card
TX001116,EVT0003,3/1/25 19:09,BTH005,Energy Drink,Drink,5,3,Cash
TX001117,EVT0003,3/1/25 18:54,BTH006,Popcorn,Snack,6,3,Card
TX001118,EVT0003,3/1/25 22:31,BTH014,Sliders,Food,14,1,Cash
TX001119,EVT0003,3/1/25 19:02,BTH015,Pretzel,Snack,7,1,Card
TX001120,EVT0003,3/1/25 20:34,BTH002,Beer - IPA,Alcohol,12,1,Cash
TX001121,EVT0003,3/1/25 19:25,BTH002,Beer - IPA,Alcohol,12,1,Card
TX001122,EVT0003,3/1/25 20:51,BTH008,Energy Drink,Drink,5,1,Card
TX001123,EVT0003,3/1/25 19:17,BTH004,Nachos,Snack,9,2,Card
TX001124,EVT0003,3/1/25 18:57,BTH005,Kombucha,Drink,13,2,Card
TX001125,EVT0003,3/1/25 21:22,BTH002,Popcorn,Snack,6,1,Cash
TX001126,EVT0003,3/1/25 18:40,BTH002,Popcorn,Snack,6,1,Cash
TX001127,EVT0003,3/1/25 21:21,BTH015,Kombucha,Drink,13,2,Card
TX001128,EVT0003,3/1/25 18:28,BTH007,Beer - IPA,Alcohol,12,1,Cash
TX001129,EVT0003,3/1/25 20:55,BTH012,Kombucha,Drink,6,1,Card
TX001130,EVT0003,3/1/25 19:25,BTH011,Nachos,Snack,9,2,Card
TX001131,EVT0003,3/1/25 18:06,BTH002,Kombucha,Drink,6,2,Card
TX001132,EVT0003,3/1/25 21:39,BTH008,Mocktail,Drink,8,1,Card
TX001133,EVT0003,3/1/25 20:22,BTH010,Mocktail,Drink,9,1,Card
TX001134,EVT0003,3/1/25 19:51,BTH011,Soft Drink,Drink,4,1,Cash
TX001135,EVT0003,3/1/25 18:47,BTH001,Beer - IPA,Alcohol,12,1,Cash
TX001136,EVT0003,3/1/25 20:27,BTH014,Kombucha,Drink,10,2,Cash
TX001137,EVT0003,3/1/25 19:57,BTH003,Kombucha,Drink,6,3,Cash
TX001138,EVT0003,3/1/25 19:02,BTH004,Mocktail,Drink,10,1,Cash
TX001139,EVT0003,3/1/25 20:35,BTH012,Kombucha,Drink,10,2,Card
TX001140,EVT0003,3/1/25 20:41,BTH006,Kombucha,Drink,10,2,Cash
TX001141,EVT0003,3/1/25 19:48,BTH003,Popcorn,Snack,6,1,Cash
TX001142,EVT0003,3/1/25 18:22,BTH011,Mocktail,Drink,9,3,Card
TX001143,EVT0003,3/1/25 19:52,BTH009,Kombucha,Drink,10,2,Card
TX001144,EVT0003,3/1/25 18:56,BTH011,Sliders,Food,14,1,Card
TX001145,EVT0003,3/1/25 19:56,BTH006,Energy Drink,Drink,5,3,Card
TX001146,EVT0003,3/1/25 18:37,BTH012,Beer - IPA,Alcohol,13,1,Card
TX001147,EVT0003,3/1/25 19:50,BTH010,Nachos,Snack,9,1,Cash
TX001148,EVT0003,3/1/25 18:11,BTH002,Mocktail,Drink,8,1,Card
TX001149,EVT0003,3/1/25 19:46,BTH013,Mocktail,Drink,9,1,Card
TX001150,EVT0003,3/1/25 20:57,BTH012,Sliders,Food,14,1,Cash
TX001151,EVT0003,3/1/25 19:24,BTH007,Pretzel,Snack,7,1,Cash
TX001152,EVT0003,3/1/25 18:56,BTH004,Mocktail,Drink,9,1,Cash
TX001153,EVT0003,3/1/25 21:53,BTH002,Beer - IPA,Alcohol,13,1,Card
TX001154,EVT0003,3/1/25 18:21,BTH010,Soft Drink,Drink,4,1,Cash
TX001155,EVT0003,3/1/25 19:48,BTH001,Kombucha,Drink,6,1,Cash
TX001156,EVT0003,3/1/25 19:41,BTH009,Mocktail,Drink,8,2,Card
TX001157,EVT0003,3/1/25 18:08,BTH007,Kombucha,Drink,6,1,Cash
TX001158,EVT0003,3/1/25 19:21,BTH001,Beer - IPA,Alcohol,13,1,Card
TX001159,EVT0003,3/1/25 19:51,BTH007,Energy Drink,Drink,5,2,Card
TX001160,EVT0003,3/1/25 18:36,BTH008,Mocktail,Drink,8,1,Card
TX001161,EVT0003,3/1/25 19:24,BTH015,Soft Drink,Drink,4,1,Card
TX001162,EVT0003,3/1/25 21:23,BTH015,Pretzel,Snack,7,1,Cash
TX001163,EVT0003,3/1/25 18:38,BTH007,Mocktail,Drink,9,1,Cash
TX001164,EVT0003,3/1/25 21:22,BTH009,Pretzel,Snack,7,1,Card
TX001165,EVT0003,3/1/25 20:56,BTH013,Energy Drink,Drink,5,1,Card
TX001166,EVT0003,3/1/25 20:28,BTH010,Beer - IPA,Alcohol,12,1,Card
TX001167,EVT0003,3/1/25 18:19,BTH005,Kombucha,Drink,12,3,Card
TX001168,EVT0003,3/1/25 20:48,BTH015,Kombucha,Drink,12,2,Card
TX001169,EVT0003,3/1/25 19:54,BTH009,Nachos,Snack,9,1,Cash
TX001170,EVT0003,3/1/25 19:25,BTH012,Beer - IPA,Alcohol,13,1,Cash
TX001171,EVT0003,3/1/25 20:03,BTH012,Nachos,Snack,9,1,Cash
TX001172,EVT0003,3/1/25 18:51,BTH011,Mocktail,Drink,10,1,Card
TX001173,EVT0003,3/1/25 20:32,BTH002,Popcorn,Snack,6,3,Cash
TX001174,EVT0003,3/1/25 19:03,BTH009,Mocktail,Drink,10,1,Card
TX001175,EVT0003,3/1/25 19:05,BTH009,Mocktail,Drink,9,1,Cash
TX001176,EVT0003,3/1/25 21:18,BTH010,Nachos,Snack,9,1,Card
TX001177,EVT0003,3/1/25 19:15,BTH012,Popcorn,Snack,6,2,Cash
TX001178,EVT0003,3/1/25 18:34,BTH014,Kombucha,Drink,6,3,Card
TX001179,EVT0003,3/1/25 18:42,BTH004,Kombucha,Drink,12,2,Card
TX001180,EVT0003,3/1/25 18:03,BTH002,Nachos,Snack,9,2,Cash
TX001181,EVT0003,3/1/25 19:21,BTH010,Sliders,Food,14,2,Card
TX001182,EVT0003,3/1/25 20:06,BTH011,Popcorn,Snack,6,1,Card
TX001183,EVT0003,3/1/25 21:49,BTH001,Kombucha,Drink,10,2,Card
TX001184,EVT0003,3/1/25 21:17,BTH001,Kombucha,Drink,6,1,Card
TX001185,EVT0003,3/1/25 18:32,BTH006,Energy Drink,Drink,5,1,Cash
TX001186,EVT0003,3/1/25 18:10,BTH006,Mocktail,Drink,9,1,Card
TX001187,EVT0003,3/1/25 19:05,BTH013,Kombucha,Drink,6,1,Cash
TX001188,EVT0003,3/1/25 20:13,BTH015,Kombucha,Drink,6,2,Card
TX001189,EVT0003,3/1/25 18:32,BTH006,Beer - IPA,Alcohol,12,1,Cash
TX001190,EVT0003,3/1/25 19:18,BTH009,Popcorn,Snack,6,2,Card
TX001191,EVT0003,3/1/25 18:29,BTH012,Popcorn,Snack,6,1,Card
TX001192,EVT0003,3/1/25 21:12,BTH008,Energy Drink,Drink,5,2,Cash
TX001193,EVT0003,3/1/25 20:22,BTH008,Beer - IPA,Alcohol,12,1,Card
TX001194,EVT0003,3/1/25 19:53,BTH003,Pretzel,Snack,7,2,Cash
TX001195,EVT0003,3/1/25 22:23,BTH015,Mocktail,Drink,10,1,Card
TX001196,EVT0003,3/1/25 19:56,BTH012,Mocktail,Drink,8,1,Card
TX001197,EVT0003,3/1/25 19:09,BTH014,Beer - IPA,Alcohol,12,1,Card
TX001198,EVT0003,3/1/25 21:04,BTH001,Mocktail,Drink,8,3,Cash
TX001199,EVT0003,3/1/25 19:17,BTH007,Pretzel,Snack,7,2,Card
TX001200,EVT0003,3/1/25 19:26,BTH015,Mocktail,Drink,9,1,Card
TX001201,EVT0003,3/1/25 18:02,BTH013,Soft Drink,Drink,4,1,Cash
TX001202,EVT0003,3/1/25 19:15,BTH006,Mocktail,Drink,8,2,Card
TX001203,EVT0003,3/1/25 19:37,BTH015,Nachos,Snack,9,3,Cash
TX001204,EVT0003,3/1/25 19:38,BTH014,Popcorn,Snack,6,1,Card
TX001205,EVT0003,3/1/25 21:19,BTH006,Sliders,Food,14,1,Card
TX001206,EVT0003,3/1/25 18:43,BTH011,Soft Drink,Drink,4,1,Card
TX001207,EVT0003,3/1/25 18:01,BTH004,Mocktail,Drink,9,1,Card
TX001208,EVT0003,3/1/25 18:02,BTH002,Nachos,Snack,9,1,Cash
TX001209,EVT0003,3/1/25 19:08,BTH013,Popcorn,Snack,6,2,Cash
TX001210,EVT0003,3/1/25 19:40,BTH002,Pretzel,Snack,7,1,Cash
TX001211,EVT0003,3/1/25 18:01,BTH006,Kombucha,Drink,12,2,Card
TX001212,EVT0003,3/1/25 21:25,BTH010,Popcorn,Snack,6,1,Cash
TX001213,EVT0003,3/1/25 19:58,BTH010,Kombucha,Drink,6,2,Card
TX001214,EVT0003,3/1/25 20:58,BTH006,Energy Drink,Drink,5,2,Cash
TX001215,EVT0003,3/1/25 19:29,BTH012,Mocktail,Drink,8,2,Card
TX001216,EVT0003,3/1/25 19:48,BTH001,Mocktail,Drink,9,1,Cash
TX001217,EVT0003,3/1/25 21:08,BTH004,Beer - IPA,Alcohol,12,1,Cash
TX001218,EVT0003,3/1/25 21:35,BTH014,Kombucha,Drink,13,2,Card
TX001219,EVT0003,3/1/25 19:31,BTH001,Pretzel,Snack,7,2,Cash
TX001220,EVT0003,3/1/25 22:16,BTH012,Kombucha,Drink,6,1,Cash
TX001221,EVT0003,3/1/25 20:49,BTH004,Mocktail,Drink,10,1,Card
TX001222,EVT0003,3/1/25 20:24,BTH008,Nachos,Snack,9,1,Card
TX001223,EVT0003,3/1/25 18:28,BTH012,Mocktail,Drink,9,1,Cash
TX001224,EVT0003,3/1/25 19:18,BTH001,Mocktail,Drink,10,1,Card
TX001225,EVT0003,3/1/25 19:56,BTH007,Soft Drink,Drink,4,2,Cash
TX001226,EVT0003,3/1/25 20:44,BTH012,Energy Drink,Drink,5,1,Card
TX001227,EVT0003,3/1/25 18:22,BTH002,Sliders,Food,14,1,Card
TX001228,EVT0003,3/1/25 21:32,BTH014,Beer - IPA,Alcohol,13,1,Cash
TX001229,EVT0003,3/1/25 18:47,BTH010,Kombucha,Drink,10,3,Card
TX001230,EVT0003,3/1/25 19:49,BTH011,Nachos,Snack,9,2,Card
TX001231,EVT0003,3/1/25 19:10,BTH005,Mocktail,Drink,8,1,Cash
TX001232,EVT0003,3/1/25 19:54,BTH015,Pretzel,Snack,7,2,Cash
TX001233,EVT0003,3/1/25 20:18,BTH014,Kombucha,Drink,6,1,Cash
TX001234,EVT0003,3/1/25 18:55,BTH008,Pretzel,Snack,7,1,Cash
TX001235,EVT0003,3/1/25 19:00,BTH002,Mocktail,Drink,8,1,Card
TX001236,EVT0003,3/1/25 22:07,BTH013,Mocktail,Drink,9,1,Card
TX001237,EVT0003,3/1/25 19:08,BTH002,Mocktail,Drink,9,1,Card
TX001238,EVT0003,3/1/25 20:38,BTH008,Energy Drink,Drink,5,1,Cash
TX001239,EVT0003,3/1/25 19:53,BTH002,Nachos,Snack,9,2,Cash
TX001240,EVT0003,3/1/25 18:58,BTH008,Mocktail,Drink,8,1,Cash
TX001241,EVT0003,3/1/25 19:42,BTH005,Energy Drink,Drink,5,2,Card
TX001242,EVT0003,3/1/25 20:39,BTH003,Mocktail,Drink,10,1,Cash
TX001243,EVT0003,3/1/25 19:36,BTH012,Kombucha,Drink,6,2,Card
TX001244,EVT0003,3/1/25 19:21,BTH014,Mocktail,Drink,8,2,Cash
TX001245,EVT0003,3/1/25 19:12,BTH002,Mocktail,Drink,9,1,Card
TX001246,EVT0003,3/1/25 19:42,BTH007,Pretzel,Snack,7,1,Card
TX001247,EVT0003,3/1/25 21:14,BTH005,Beer - IPA,Alcohol,13,1,Cash
TX001248,EVT0003,3/1/25 20:37,BTH001,Mocktail,Drink,9,2,Cash
TX001249,EVT0003,3/1/25 18:37,BTH009,Energy Drink,Drink,5,1,Card
TX001250,EVT0003,3/1/25 19:48,BTH008,Mocktail,Drink,10,1,Card
TX001251,EVT0003,3/1/25 19:06,BTH002,Mocktail,Drink,9,2,Card
TX001252,EVT0003,3/1/25 20:18,BTH014,Beer - IPA,Alcohol,12,1,Card
TX001253,EVT0003,3/1/25 18:03,BTH004,Mocktail,Drink,9,3,Cash
TX001254,EVT0003,3/1/25 19:41,BTH011,Pretzel,Snack,7,1,Card
TX001255,EVT0003,3/1/25 19:57,BTH010,Sliders,Food,14,2,Cash
TX001256,EVT0003,3/1/25 20:54,BTH001,Mocktail,Drink,10,1,Card
TX001257,EVT0003,3/1/25 20:04,BTH015,Mocktail,Drink,8,1,Cash
TX001258,EVT0003,3/1/25 19:41,BTH002,Mocktail,Drink,9,1,Cash
TX001259,EVT0003,3/1/25 18:48,BTH001,Mocktail,Drink,10,1,Cash
TX001260,EVT0003,3/1/25 19:50,BTH003,Kombucha,Drink,12,2,Cash
TX001261,EVT0003,3/1/25 19:40,BTH007,Kombucha,Drink,6,2,Cash
TX001262,EVT0003,3/1/25 19:16,BTH007,Beer - IPA,Alcohol,12,1,Cash
TX001263,EVT0003,3/1/25 19:29,BTH006,Mocktail,Drink,9,1,Card
TX001264,EVT0003,3/1/25 19:28,BTH005,Mocktail,Drink,9,1,Cash
TX001265,EVT0003,3/1/25 19:31,BTH015,Energy Drink,Drink,5,2,Card
TX001266,EVT0003,3/1/25 18:22,BTH010,Beer - IPA,Alcohol,12,1,Card
TX001267,EVT0003,3/1/25 20:20,BTH005,Kombucha,Drink,13,2,Cash
TX001268,EVT0003,3/1/25 20:17,BTH015,Nachos,Snack,9,1,Cash
TX001269,EVT0003,3/1/25 19:29,BTH002,Beer - IPA,Alcohol,12,1,Cash
TX001270,EVT0003,3/1/25 18:41,BTH003,Nachos,Snack,9,2,Cash
TX001271,EVT0003,3/1/25 18:46,BTH011,Mocktail,Drink,8,1,Card
TX001272,EVT0003,3/1/25 18:08,BTH013,Beer - IPA,Alcohol,13,1,Card
TX001273,EVT0003,3/1/25 19:38,BTH013,Nachos,Snack,9,1,Cash
TX001274,EVT0003,3/1/25 19:18,BTH009,Energy Drink,Drink,5,1,Cash
TX001275,EVT0003,3/1/25 20:23,BTH015,Pretzel,Snack,7,2,Cash
TX001276,EVT0003,3/1/25 19:46,BTH005,Nachos,Snack,9,2,Card
TX001277,EVT0003,3/1/25 20:02,BTH006,Kombucha,Drink,12,2,Card
TX001278,EVT0003,3/1/25 20:00,BTH015,Beer - IPA,Alcohol,12,1,Cash
TX001279,EVT0003,3/1/25 19:12,BTH013,Kombucha,Drink,12,2,Cash
TX001280,EVT0003,3/1/25 19:47,BTH006,Soft Drink,Drink,4,3,Card
TX001281,EVT0003,3/1/25 19:52,BTH002,Mocktail,Drink,9,1,Card
TX001282,EVT0003,3/1/25 19:23,BTH004,BBQ Bites,Food,13,2,Cash
TX001283,EVT0003,3/1/25 18:04,BTH014,Soft Drink,Drink,4,2,Card
TX001284,EVT0003,3/1/25 19:57,BTH010,Mocktail,Drink,8,1,Cash
TX001285,EVT0003,3/1/25 19:48,BTH015,Pretzel,Snack,7,2,Card
TX001286,EVT0003,3/1/25 20:58,BTH004,Mocktail,Drink,9,1,Cash
TX001287,EVT0003,3/1/25 19:52,BTH012,Kombucha,Drink,6,1,Cash
TX001288,EVT0003,3/1/25 20:15,BTH001,Sliders,Food,14,1,Cash
TX001289,EVT0003,3/1/25 20:55,BTH010,Sliders,Food,14,2,Card
TX001290,EVT0003,3/1/25 19:21,BTH004,Sliders,Food,14,2,Cash
TX001291,EVT0003,3/1/25 19:50,BTH005,Soft Drink,Drink,4,1,Card
TX001292,EVT0003,3/1/25 19:28,BTH001,Energy Drink,Drink,5,1,Card
TX001293,EVT0003,3/1/25 20:44,BTH004,Beer - IPA,Alcohol,12,1,Card
TX001294,EVT0003,3/1/25 18:45,BTH009,Beer - IPA,Alcohol,12,1,Cash
TX001295,EVT0003,3/1/25 20:50,BTH006,Beer - IPA,Alcohol,12,1,Card
TX001296,EVT0003,3/1/25 18:07,BTH006,Mocktail,Drink,9,2,Card
TX001297,EVT0003,3/1/25 19:56,BTH001,Pretzel,Snack,7,2,Card
TX001298,EVT0003,3/1/25 20:51,BTH010,Mocktail,Drink,9,2,Card
TX001299,EVT0003,3/1/25 18:01,BTH014,Mocktail,Drink,10,1,Cash
TX001300,EVT0003,3/1/25 22:19,BTH006,Kombucha,Drink,10,3,Cash
TX001301,EVT0003,3/1/25 19:28,BTH002,Sliders,Food,14,1,Cash
TX001302,EVT0003,3/1/25 18:13,BTH006,Popcorn,Snack,6,1,Card
TX001303,EVT0003,3/1/25 18:03,BTH012,Mocktail,Drink,9,1,Cash
TX001304,EVT0003,3/1/25 20:57,BTH008,BBQ Bites,Food,13,1,Cash
TX001305,EVT0003,3/1/25 21:29,BTH012,Mocktail,Drink,9,1,Cash
TX001306,EVT0003,3/1/25 19:48,BTH011,Mocktail,Drink,8,1,Card
TX001307,EVT0003,3/1/25 19:33,BTH005,Nachos,Snack,9,2,Cash
TX001308,EVT0003,3/1/25 19:24,BTH003,Mocktail,Drink,9,1,Card
TX001309,EVT0003,3/1/25 19:57,BTH010,Kombucha,Drink,6,2,Cash
TX001310,EVT0003,3/1/25 20:38,BTH001,Sliders,Food,14,2,Card
TX001311,EVT0003,3/1/25 20:34,BTH006,Sliders,Food,14,2,Card
TX001312,EVT0003,3/1/25 19:28,BTH010,BBQ Bites,Food,13,1,Card
TX001313,EVT0003,3/1/25 19:27,BTH003,Energy Drink,Drink,5,1,Cash
TX001314,EVT0003,3/1/25 18:15,BTH002,Kombucha,Drink,6,2,Card
TX001315,EVT0003,3/1/25 19:25,BTH006,Pretzel,Snack,7,2,Card
TX001316,EVT0003,3/1/25 19:21,BTH015,BBQ Bites,Food,13,2,Card
TX001317,EVT0003,3/1/25 19:12,BTH011,Kombucha,Drink,6,2,Cash
TX001318,EVT0003,3/1/25 19:39,BTH001,Energy Drink,Drink,5,1,Cash
TX001319,EVT0003,3/1/25 18:58,BTH004,Mocktail,Drink,8,2,Card
TX001320,EVT0003,3/1/25 20:09,BTH005,Pretzel,Snack,7,1,Card
TX001321,EVT0003,3/1/25 18:16,BTH001,Kombucha,Drink,6,1,Card
TX001322,EVT0003,3/1/25 18:50,BTH008,Nachos,Snack,9,2,Cash
TX001323,EVT0003,3/1/25 19:31,BTH015,Mocktail,Drink,9,1,Cash
TX001324,EVT0003,3/1/25 19:56,BTH015,Energy Drink,Drink,5,1,Cash
TX001325,EVT0003,3/1/25 21:29,BTH009,Pretzel,Snack,7,1,Cash
TX001326,EVT0003,3/1/25 19:31,BTH014,Mocktail,Drink,10,1,Cash
TX001327,EVT0003,3/1/25 19:12,BTH011,Sliders,Food,14,2,Card
TX001328,EVT0003,3/1/25 20:09,BTH008,Mocktail,Drink,9,2,Card
TX001329,EVT0003,3/1/25 20:03,BTH005,Beer - IPA,Alcohol,12,1,Card
TX001330,EVT0003,3/1/25 22:23,BTH005,Pretzel,Snack,7,1,Card
TX001331,EVT0003,3/1/25 19:11,BTH006,Mocktail,Drink,10,1,Card
TX001332,EVT0003,3/1/25 18:36,BTH003,Nachos,Snack,9,1,Card
TX001333,EVT0003,3/1/25 18:20,BTH015,Soft Drink,Drink,4,2,Card
TX001334,EVT0003,3/1/25 20:59,BTH010,Pretzel,Snack,7,1,Cash
TX001335,EVT0003,3/1/25 19:05,BTH001,Kombucha,Drink,6,1,Cash
TX001336,EVT0003,3/1/25 18:55,BTH003,BBQ Bites,Food,13,1,Cash
TX001337,EVT0003,3/1/25 21:39,BTH001,Mocktail,Drink,9,2,Card
TX001338,EVT0003,3/1/25 18:07,BTH004,Pretzel,Snack,7,1,Card
TX001339,EVT0003,3/1/25 19:37,BTH012,Nachos,Snack,9,1,Cash
TX001340,EVT0003,3/1/25 22:42,BTH005,BBQ Bites,Food,13,3,Cash
TX001341,EVT0003,3/1/25 20:09,BTH002,Mocktail,Drink,8,1,Card
TX001342,EVT0003,3/1/25 19:30,BTH010,Nachos,Snack,9,1,Cash
TX001343,EVT0003,3/1/25 19:48,BTH001,Mocktail,Drink,9,3,Cash
TX001344,EVT0003,3/1/25 20:20,BTH007,Kombucha,Drink,12,2,Card
TX001345,EVT0003,3/1/25 19:59,BTH014,Popcorn,Snack,6,2,Cash
TX001346,EVT0003,3/1/25 18:37,BTH002,Mocktail,Drink,8,1,Card
TX001347,EVT0003,3/1/25 21:48,BTH003,Mocktail,Drink,8,2,Cash
TX001348,EVT0003,3/1/25 18:14,BTH008,Mocktail,Drink,10,1,Card
TX001349,EVT0003,3/1/25 18:02,BTH013,Popcorn,Snack,6,2,Cash
TX001350,EVT0003,3/1/25 20:09,BTH008,Energy Drink,Drink,5,1,Cash
TX001351,EVT0003,3/1/25 18:28,BTH011,Kombucha,Drink,10,2,Cash
TX001352,EVT0003,3/1/25 19:09,BTH006,Mocktail,Drink,9,1,Cash
TX001353,EVT0003,3/1/25 19:47,BTH003,Pretzel,Snack,7,1,Cash
TX001354,EVT0003,3/1/25 21:45,BTH005,Beer - IPA,Alcohol,12,1,Cash
TX001355,EVT0003,3/1/25 19:58,BTH005,Energy Drink,Drink,5,1,Card
TX001356,EVT0003,3/1/25 19:49,BTH010,Popcorn,Snack,6,2,Card
TX001357,EVT0003,3/1/25 20:19,BTH013,Mocktail,Drink,9,3,Card
TX001358,EVT0003,3/1/25 19:31,BTH011,Mocktail,Drink,10,1,Cash
TX001359,EVT0003,3/1/25 19:54,BTH007,Soft Drink,Drink,4,2,Card
TX001360,EVT0003,3/1/25 18:10,BTH001,Soft Drink,Drink,4,1,Cash
TX001361,EVT0003,3/1/25 19:40,BTH007,Soft Drink,Drink,4,2,Cash
TX001362,EVT0003,3/1/25 21:53,BTH015,Sliders,Food,14,1,Card
TX001363,EVT0003,3/1/25 18:06,BTH005,Energy Drink,Drink,5,1,Card
TX001364,EVT0003,3/1/25 18:11,BTH015,Nachos,Snack,9,1,Card
TX001365,EVT0003,3/1/25 19:16,BTH010,Soft Drink,Drink,4,2,Card
TX001366,EVT0003,3/1/25 18:19,BTH013,Kombucha,Drink,10,2,Cash
TX001367,EVT0003,3/1/25 18:58,BTH003,Mocktail,Drink,9,2,Card
TX001368,EVT0003,3/1/25 20:53,BTH003,Mocktail,Drink,8,2,Card
TX001369,EVT0003,3/1/25 21:27,BTH002,Nachos,Snack,9,1,Cash
TX001370,EVT0003,3/1/25 19:12,BTH014,Mocktail,Drink,8,1,Card
TX001371,EVT0003,3/1/25 20:01,BTH005,Sliders,Food,14,3,Cash
TX001372,EVT0003,3/1/25 19:07,BTH015,Kombucha,Drink,6,1,Card
TX001373,EVT0003,3/1/25 19:19,BTH007,Mocktail,Drink,10,1,Cash
TX001374,EVT0003,3/1/25 19:29,BTH006,Soft Drink,Drink,4,3,Cash
TX001375,EVT0003,3/1/25 19:54,BTH008,Soft Drink,Drink,4,2,Card
TX001376,EVT0003,3/1/25 19:06,BTH010,Kombucha,Drink,6,1,Cash
TX001377,EVT0003,3/1/25 22:55,BTH007,Mocktail,Drink,10,1,Card
TX001378,EVT0003,3/1/25 20:23,BTH010,Mocktail,Drink,9,2,Card
TX001379,EVT0003,3/1/25 18:50,BTH010,Mocktail,Drink,10,1,Card
TX001380,EVT0003,3/1/25 20:46,BTH014,Popcorn,Snack,6,2,Cash
TX001381,EVT0003,3/1/25 19:14,BTH005,Nachos,Snack,9,2,Cash
TX001382,EVT0003,3/1/25 18:19,BTH008,BBQ Bites,Food,13,1,Cash
TX001383,EVT0003,3/1/25 19:11,BTH003,Kombucha,Drink,12,2,Cash
TX001384,EVT0003,3/1/25 20:29,BTH003,Nachos,Snack,9,1,Cash
TX001385,EVT0003,3/1/25 19:33,BTH007,Beer - IPA,Alcohol,12,1,Cash
TX001386,EVT0003,3/1/25 18:33,BTH004,Kombucha,Drink,6,1,Card
TX001387,EVT0003,3/1/25 18:23,BTH008,Kombucha,Drink,6,1,Cash
